1
7
2
2
1
6
6
5
1
5
4
1
2
3
1
4
1
8
1
1
1
0
1
0
6
9
5
7
7
8
4
8
2
3
3
7
7
0
5
1
6
4
9
5
2
6
5
9
1
9
4
4
1
9
8
7
3
0
6
5
4
2
1
7
2
2
1
6
6
5
1
5
4
1
2
3
1
4
1
8
1
1
1
0
1
0
6
9
5
7
7
8
4
8
2
3
3
7
7
0
5
1
6
4
9
5
2
6
5
9
1
9
4
4
1
9
8
7
3
0
6
5
4
2
1
7
2
2
1
6
6
5
1
5
4
1
2
1
3
4
2
1
8
1
1
1
0
0
1
6
9
5
7
7
8
4
8
2
3
3
7
0
7
5
1
6
9
4
5
2
5
6
9
1
4
4
9
1
0
9
8
7
3
6
5
4
2
3
1
1
8
1
1
6
9
2
6
1
3
1
5
1
1
6
3
1
1
8
1
1
1
1
1
0
1
1
9
8
7
6
4
3
9
0
3
2
8
4
8
7
1
6
1
1
4
1
3
1
1
1
1
1
0
9
7
5
4
7
1
2
2
6
1
6
5
1
5
4
1
2
3
1
4
1
8
1
1
1
0
0
1
6
9
7
5
7
8
4
1
8
2
3
3
7
0
7
5
1
6
4
9
5
8
0
9
7
3
6
5
4
2
3
1
1
8
3
1
8
1
0
1
1
6
6
1
7
1
1
1
2
1
4
1
1
8
1
1
1
0
1
7
0
4
1
8
2
0
7
5
1
1
1
1
1
1
1
4
1
1
5
1
0
0
1
8
9
1
8
1
3
7
6
6
9
7
9
3
8
8
1
4
8
2
4
4
8
1
1
7
2
1
6
6
5
1
5
4
1
2
3
1
4
1
8
1
1
1
0
1
0
6
9
5
7
7
8
8
2
3
7
0
5
1
6
4
9
5
6
5
9
4
1
9
1
1
0
7
5
2
1
6
1
1
7
6
1
1
5
4
1
1
3
1
1
1
1
0
9
8
7
6
5
3
1
7
2
2
1
6
6
5
1
5
4
1
2
1
3
4
2
1
8
1
1
1
0
0
1
6
9
5
7
7
8
4
8
2
3
3
7
0
7
5
1
6
9
4
5
2
5
6
9
1
4
4
9
1
0
9
8
7
3
6
5
4
2
3
1
1
8
1
1
7
2
2
1
6
6
5
1
5
4
1
2
1
3
4
2
1
8
1
1
1
0
0
1
6
9
5
7
7
8
4
8
2
3
3
7
0
7
5
1
6
9
4
5
2
5
6
9
1
4
4
9
1
0
9
8
7
3
6
5
4
2
3
1
1
8
1
